Symbol,Side,Order Type,Time in Force,Quantity,Price,Average Price,Order Status,Last Filled Quantity,Filled Quantity,Event Time (IST),Trade Time (IST)
BTCUSDT,SELL,LIMIT,IOC,0.014,97640.84,98021.3,FILLED,0.014,0.014,2024-12-05 06:43:28.174000+05:30,2024-12-05 06:43:28.169000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.032,97631.28,98017.1,FILLED,0.032,0.032,2024-12-05 06:43:29.239000+05:30,2024-12-05 06:43:29.237000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.012,97621.73,98010.0,FILLED,0.012,0.012,2024-12-05 06:43:30.303000+05:30,2024-12-05 06:43:30.301000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.007,97628.63,98016.1,FILLED,0.007,0.007,2024-12-05 06:43:34.309000+05:30,2024-12-05 06:43:34.308000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.01,97740.75,98012.6,FILLED,0.01,0.01,2024-12-05 06:43:36.440000+05:30,2024-12-05 06:43:36.404000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.011,97626.64,98012.6,FILLED,0.011,0.011,2024-12-05 06:43:37.564000+05:30,2024-12-05 06:43:37.561000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.044,98402.45,98012.7,FILLED,0.044,0.044,2024-12-05 06:43:38.613000+05:30,2024-12-05 06:43:38.610000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.032,98401.31,98012.7,FILLED,0.032,0.032,2024-12-05 06:43:40.061000+05:30,2024-12-05 06:43:40.052000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.001,97623.23,98012.6,FILLED,0.001,0.001,2024-12-05 06:43:43.574000+05:30,2024-12-05 06:43:43.571000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.057,97616.28,98012.6,FILLED,0.057,0.057,2024-12-05 06:43:51.080000+05:30,2024-12-05 06:43:51.071000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.025,97612.42,98005.0,FILLED,0.025,0.025,2024-12-05 06:43:53.275000+05:30,2024-12-05 06:43:53.273000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.003,97609.55,98005.0,FILLED,0.003,0.003,2024-12-05 06:43:55.619000+05:30,2024-12-05 06:43:55.616000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.018,97618.28,98015.1,FILLED,0.018,0.018,2024-12-05 06:44:03.338000+05:30,2024-12-05 06:44:03.336000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.011,98412.59,98028.9,FILLED,0.009,0.011,2024-12-05 06:44:09.179000+05:30,2024-12-05 06:44:09.176000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.051,97620.5,98010.7,FILLED,0.051,0.051,2024-12-05 06:44:13.304000+05:30,2024-12-05 06:44:13.301000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.002,97624.25,98011.5,FILLED,0.002,0.002,2024-12-05 06:44:23.357000+05:30,2024-12-05 06:44:23.355000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.012,97645.62,98039.5,FILLED,0.012,0.012,2024-12-05 06:44:33.848000+05:30,2024-12-05 06:44:33.641000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.002,97604.79,98007.8,FILLED,0.002,0.002,2024-12-05 06:44:38.128000+05:30,2024-12-05 06:44:38.127000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.056,97599.0,98000.0,FILLED,0.056,0.056,2024-12-05 06:44:39.631000+05:30,2024-12-05 06:44:39.628000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.001,97612.45,98005.1,FILLED,0.001,0.001,2024-12-05 06:44:44.130000+05:30,2024-12-05 06:44:44.127000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.173,98372.45,97978.1,FILLED,0.173,0.173,2024-12-05 06:44:48.628000+05:30,2024-12-05 06:44:48.625000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.002,97592.77,97970.5,FILLED,0.002,0.002,2024-12-05 06:44:49.664000+05:30,2024-12-05 06:44:49.661000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.329,98639.89,98253.3,FILLED,0.329,0.329,2024-12-05 06:45:46.560000+05:30,2024-12-05 06:45:46.557000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.186,98733.18,98350.9,FILLED,0.163,0.186,2024-12-05 06:47:01.219000+05:30,2024-12-05 06:47:01.217000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.038,98740.03,98399.15,FILLED,0.034,0.038,2024-12-05 06:47:09.603000+05:30,2024-12-05 06:47:09.592000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.081,98789.02,98411.7,FILLED,0.053,0.081,2024-12-05 06:47:13.610000+05:30,2024-12-05 06:47:13.608000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.004,98793.26,98426.4,FILLED,0.004,0.004,2024-12-05 06:47:15.456000+05:30,2024-12-05 06:47:15.454000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.008,98822.88,98442.8,FILLED,0.008,0.008,2024-12-05 06:47:28.037000+05:30,2024-12-05 06:47:28.035000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.011,98835.29,98468.0,FILLED,0.011,0.011,2024-12-05 06:47:45.592000+05:30,2024-12-05 06:47:45.589000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.012,98852.77,98495.8,FILLED,0.012,0.012,2024-12-05 06:47:46.641000+05:30,2024-12-05 06:47:46.640000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,98914.13,98515.4,FILLED,0.002,0.002,2024-12-05 06:47:50.313000+05:30,2024-12-05 06:47:50.310000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.004,98857.9,98465.5,FILLED,0.004,0.004,2024-12-05 06:47:58.624000+05:30,2024-12-05 06:47:58.622000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.001,98060.12,98465.7,FILLED,0.001,0.001,2024-12-05 06:48:12.120000+05:30,2024-12-05 06:48:12.117000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.022,98892.8,98518.7,FILLED,0.022,0.022,2024-12-05 06:48:18.366000+05:30,2024-12-05 06:48:18.365000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.111,98883.81,98485.0,FILLED,0.111,0.111,2024-12-05 06:48:27.349000+05:30,2024-12-05 06:48:27.346000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.001,97989.31,98360.9,FILLED,0.001,0.001,2024-12-05 06:49:12.369000+05:30,2024-12-05 06:49:12.366000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.014,98682.53,98295.9,FILLED,0.014,0.014,2024-12-05 06:50:15.459000+05:30,2024-12-05 06:50:15.429000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.112,98687.35,98277.1,FILLED,0.092,0.112,2024-12-05 06:50:16.741000+05:30,2024-12-05 06:50:16.736000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,98650.77,98274.5,FILLED,0.002,0.002,2024-12-05 06:50:19.050000+05:30,2024-12-05 06:50:19.042000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.01,97890.29,98274.4,FILLED,0.005,0.01,2024-12-05 06:50:22.205000+05:30,2024-12-05 06:50:22.192000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.005,97892.7,98279.3,FILLED,0.005,0.005,2024-12-05 06:50:26.130000+05:30,2024-12-05 06:50:26.129000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.127,97898.45,98274.89,FILLED,0.031,0.127,2024-12-05 06:50:32.276000+05:30,2024-12-05 06:50:32.265000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.004,98655.15,98255.1,FILLED,0.004,0.004,2024-12-05 06:50:33.805000+05:30,2024-12-05 06:50:33.628000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.01,97864.34,98247.3,FILLED,0.01,0.01,2024-12-05 06:50:37.240000+05:30,2024-12-05 06:50:37.237000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.02,98640.21,98247.4,FILLED,0.02,0.02,2024-12-05 06:50:38.333000+05:30,2024-12-05 06:50:38.330000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.012,97840.76,98218.98,FILLED,0.008,0.012,2024-12-05 06:50:40.211000+05:30,2024-12-05 06:50:40.209000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.002,97827.41,98206.6,FILLED,0.002,0.002,2024-12-05 06:50:41.228000+05:30,2024-12-05 06:50:41.225000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.007,97827.87,98188.0,FILLED,0.007,0.007,2024-12-05 06:50:42.430000+05:30,2024-12-05 06:50:42.427000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.031,98585.22,98172.8,FILLED,0.031,0.031,2024-12-05 06:50:43.502000+05:30,2024-12-05 06:50:43.500000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.003,98140.78,98194.1,FILLED,0.003,0.003,2024-12-05 06:50:45.005000+05:30,2024-12-05 06:50:44.953000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.118,97792.69,98165.7,FILLED,0.118,0.118,2024-12-05 06:50:51.298000+05:30,2024-12-05 06:50:51.296000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.034,97761.51,98142.0,FILLED,0.034,0.034,2024-12-05 06:50:55.302000+05:30,2024-12-05 06:50:55.299000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.015,97742.99,98115.2,FILLED,0.015,0.015,2024-12-05 06:50:57.054000+05:30,2024-12-05 06:50:57.041000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.025,97727.01,98115.2,FILLED,0.025,0.025,2024-12-05 06:50:58.150000+05:30,2024-12-05 06:50:58.103000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.43,97722.76,98115.2,FILLED,0.198,0.43,2024-12-05 06:50:59.553000+05:30,2024-12-05 06:50:59.550000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.01,98538.91,98152.0,FILLED,0.01,0.01,2024-12-05 06:51:27.086000+05:30,2024-12-05 06:51:27.082000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,98863.42,98441.4,FILLED,0.002,0.002,2024-12-05 06:52:54.652000+05:30,2024-12-05 06:52:54.649000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.089,98766.82,98366.8,FILLED,0.07,0.089,2024-12-05 06:53:19.672000+05:30,2024-12-05 06:53:19.669000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.016,98023.17,98339.0,FILLED,0.016,0.016,2024-12-05 06:54:05.047000+05:30,2024-12-05 06:54:05.044000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.172,97961.45,98339.0,FILLED,0.172,0.172,2024-12-05 06:54:08.089000+05:30,2024-12-05 06:54:08.084000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.109,98726.84,98336.2,FILLED,0.109,0.109,2024-12-05 06:54:19.732000+05:30,2024-12-05 06:54:19.731000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.035,98746.55,98354.2,FILLED,0.035,0.035,2024-12-05 06:54:27.148000+05:30,2024-12-05 06:54:27.146000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.37,97969.08,98354.1,FILLED,0.37,0.37,2024-12-05 06:54:28.165000+05:30,2024-12-05 06:54:28.161000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.014,98758.86,98350.1,FILLED,0.014,0.014,2024-12-05 06:55:04.630000+05:30,2024-12-05 06:55:04.627000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.081,98702.17,98308.1,FILLED,0.026,0.081,2024-12-05 06:55:06.471000+05:30,2024-12-05 06:55:06.469000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.005,97885.1,98255.9,FILLED,0.005,0.005,2024-12-05 06:55:19.330000+05:30,2024-12-05 06:55:19.327000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,98668.81,98264.1,FILLED,0.001,0.002,2024-12-05 06:55:23.216000+05:30,2024-12-05 06:55:23.214000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.006,98635.17,98254.9,FILLED,0.006,0.006,2024-12-05 06:55:25.132000+05:30,2024-12-05 06:55:25.129000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.002,97800.91,98171.5,FILLED,0.002,0.002,2024-12-05 06:56:14.434000+05:30,2024-12-05 06:56:14.432000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.052,97736.81,98119.1,FILLED,0.052,0.052,2024-12-05 06:56:49.206000+05:30,2024-12-05 06:56:49.203000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,98525.48,98147.4,FILLED,0.003,0.003,2024-12-05 06:57:09.660000+05:30,2024-12-05 06:57:09.657000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.002,97749.11,98155.2,FILLED,0.002,0.002,2024-12-05 06:57:21.230000+05:30,2024-12-05 06:57:21.227000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.106,98891.36,98518.6,FILLED,0.069,0.106,2024-12-05 07:00:52.676000+05:30,2024-12-05 07:00:52.674000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,98916.23,98532.0,FILLED,0.002,0.002,2024-12-05 07:00:55.077000+05:30,2024-12-05 07:00:55.075000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.019,98933.66,98532.0,FILLED,0.019,0.019,2024-12-05 07:00:58.371000+05:30,2024-12-05 07:00:58.368000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.001,98174.29,98531.9,FILLED,0.001,0.001,2024-12-05 07:01:10.140000+05:30,2024-12-05 07:01:10.137000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.01,98933.98,98542.4,FILLED,0.01,0.01,2024-12-05 07:01:16.410000+05:30,2024-12-05 07:01:16.408000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,98939.21,98544.2,FILLED,0.002,0.002,2024-12-05 07:01:18.339000+05:30,2024-12-05 07:01:18.337000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.01,98943.8,98549.9,FILLED,0.01,0.01,2024-12-05 07:01:20.072000+05:30,2024-12-05 07:01:20.068000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,98950.1,98556.0,FILLED,0.003,0.003,2024-12-05 07:01:23.203000+05:30,2024-12-05 07:01:23.200000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.038,98949.66,98550.3,FILLED,0.038,0.038,2024-12-05 07:01:26.487000+05:30,2024-12-05 07:01:26.484000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.04,98939.28,98549.9,FILLED,0.04,0.04,2024-12-05 07:01:27.558000+05:30,2024-12-05 07:01:27.554000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.333,98956.95,98595.0,FILLED,0.333,0.333,2024-12-05 07:01:31.433000+05:30,2024-12-05 07:01:31.431000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.025,98981.73,98587.3,FILLED,0.025,0.025,2024-12-05 07:01:32.580000+05:30,2024-12-05 07:01:32.576000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.091,98996.2,98620.0,FILLED,0.091,0.091,2024-12-05 07:01:37.168000+05:30,2024-12-05 07:01:37.165000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.015,99006.97,98626.9,FILLED,0.015,0.015,2024-12-05 07:01:40.270000+05:30,2024-12-05 07:01:40.268000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.288,99024.19,98634.8,FILLED,0.074,0.288,2024-12-05 07:03:27.346000+05:30,2024-12-05 07:03:27.343000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.018,99045.81,98653.0,FILLED,0.018,0.018,2024-12-05 07:03:45.330000+05:30,2024-12-05 07:03:45.328000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,99066.74,98653.3,FILLED,0.003,0.003,2024-12-05 07:03:53.195000+05:30,2024-12-05 07:03:53.193000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.008,99059.96,98676.3,FILLED,0.008,0.008,2024-12-05 07:05:09.120000+05:30,2024-12-05 07:05:09.118000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.009,99047.98,98699.4,FILLED,0.009,0.009,2024-12-05 07:05:12.253000+05:30,2024-12-05 07:05:12.251000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.086,99079.56,98704.4,FILLED,0.086,0.086,2024-12-05 07:05:14.024000+05:30,2024-12-05 07:05:14.022000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.106,99072.4,98650.85,FILLED,0.096,0.106,2024-12-05 07:05:17.185000+05:30,2024-12-05 07:05:17.181000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.008,99089.89,98699.2,FILLED,0.008,0.008,2024-12-05 07:08:13.592000+05:30,2024-12-05 07:08:13.589000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.006,99097.0,98711.8,FILLED,0.006,0.006,2024-12-05 07:08:16.632000+05:30,2024-12-05 07:08:16.629000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.016,99100.21,98716.0,FILLED,0.016,0.016,2024-12-05 07:08:22.107000+05:30,2024-12-05 07:08:22.104000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.111,97913.18,98295.8,FILLED,0.111,0.111,2024-12-05 07:21:12.107000+05:30,2024-12-05 07:21:12.104000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.008,97904.17,98295.8,FILLED,0.008,0.008,2024-12-05 07:21:13.601000+05:30,2024-12-05 07:21:13.600000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.002,97920.22,98311.9,FILLED,0.002,0.002,2024-12-05 07:21:21.178000+05:30,2024-12-05 07:21:21.176000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.002,97807.5,98185.6,FILLED,0.002,0.002,2024-12-05 07:23:43.334000+05:30,2024-12-05 07:23:43.331000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.006,97797.28,98185.6,FILLED,0.006,0.006,2024-12-05 07:23:44.506000+05:30,2024-12-05 07:23:44.502000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.014,97781.61,98166.6,FILLED,0.001,0.014,2024-12-05 07:23:46.275000+05:30,2024-12-05 07:23:46.271000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.035,97768.18,98160.0,FILLED,0.002,0.035,2024-12-05 07:23:54.107000+05:30,2024-12-05 07:23:54.105000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.002,97744.71,98125.0,FILLED,0.002,0.002,2024-12-05 07:24:55.471000+05:30,2024-12-05 07:24:55.469000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.228,97732.41,98125.0,FILLED,0.228,0.228,2024-12-05 07:24:56.594000+05:30,2024-12-05 07:24:56.590000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.002,101580.03,101980.85,FILLED,0.001,0.002,2024-12-05 12:13:26.726000+05:30,2024-12-05 12:13:26.722000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.001,101579.2,101985.5,FILLED,0.001,0.001,2024-12-05 12:14:19.314000+05:30,2024-12-05 12:14:19.311000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.257,102385.42,101985.6,FILLED,0.257,0.257,2024-12-05 12:14:22.245000+05:30,2024-12-05 12:14:22.242000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.012,102382.78,101977.6,FILLED,0.012,0.012,2024-12-05 12:21:45.472000+05:30,2024-12-05 12:21:45.470000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.005,101576.79,101977.5,FILLED,0.005,0.005,2024-12-05 12:22:18.779000+05:30,2024-12-05 12:22:18.775000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.136,102340.26,101983.7,FILLED,0.136,0.136,2024-12-05 12:30:07.564000+05:30,2024-12-05 12:30:07.561000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.04,102353.8,101960.8,FILLED,0.04,0.04,2024-12-05 12:33:41.540000+05:30,2024-12-05 12:33:41.537000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.097,101370.2,101776.4,FILLED,0.097,0.097,2024-12-05 12:41:16.111000+05:30,2024-12-05 12:41:16.109000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.006,101224.28,101630.0,FILLED,0.006,0.006,2024-12-05 12:42:55.259000+05:30,2024-12-05 12:42:55.256000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.009,101203.52,101580.0,FILLED,0.009,0.009,2024-12-05 12:45:57.073000+05:30,2024-12-05 12:45:57.071000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.011,101176.77,101610.1,FILLED,0.011,0.011,2024-12-05 12:45:58.393000+05:30,2024-12-05 12:45:58.389000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.122,101168.41,101565.7,FILLED,0.122,0.122,2024-12-05 12:46:09.666000+05:30,2024-12-05 12:46:09.662000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.024,101165.51,101565.7,FILLED,0.024,0.024,2024-12-05 12:46:11.034000+05:30,2024-12-05 12:46:11.032000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.019,101124.41,101512.0,FILLED,0.019,0.019,2024-12-05 12:46:15.057000+05:30,2024-12-05 12:46:15.054000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.001,101109.3,101517.8,FILLED,0.001,0.001,2024-12-05 12:46:16.076000+05:30,2024-12-05 12:46:16.073000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.01,101097.8,101483.9,FILLED,0.01,0.01,2024-12-05 12:46:22.106000+05:30,2024-12-05 12:46:22.104000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.066,101080.25,101458.0,FILLED,0.002,0.066,2024-12-05 12:46:23.268000+05:30,2024-12-05 12:46:23.263000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.001,101069.0,101462.3,FILLED,0.001,0.001,2024-12-05 12:46:24.383000+05:30,2024-12-05 12:46:24.380000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.007,101049.38,101450.1,FILLED,0.007,0.007,2024-12-05 12:46:32.125000+05:30,2024-12-05 12:46:32.123000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.089,101045.75,101446.7,FILLED,0.002,0.089,2024-12-05 12:46:36.096000+05:30,2024-12-05 12:46:36.093000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.5,101042.83,101438.9,FILLED,0.049,0.5,2024-12-05 12:46:37.329000+05:30,2024-12-05 12:46:37.326000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.038,101036.72,101424.1,FILLED,0.026,0.038,2024-12-05 12:46:38.402000+05:30,2024-12-05 12:46:38.398000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.008,101032.01,101412.0,FILLED,0.008,0.008,2024-12-05 12:46:39.408000+05:30,2024-12-05 12:46:39.406000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.011,101018.62,101412.0,FILLED,0.011,0.011,2024-12-05 12:46:40.533000+05:30,2024-12-05 12:46:40.531000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.01,100995.5,101380.0,FILLED,0.01,0.01,2024-12-05 12:46:57.058000+05:30,2024-12-05 12:46:57.055000+05:30
BTCUSDT,SELL,LIMIT,IOC,0.001,100981.01,101375.5,FILLED,0.001,0.001,2024-12-05 12:46:58.073000+05:30,2024-12-05 12:46:58.070000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.01,102169.46,101783.7,FILLED,0.01,0.01,2024-12-05 12:49:46.086000+05:30,2024-12-05 12:49:46.083000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.006,102176.72,101780.1,FILLED,0.006,0.006,2024-12-05 12:49:48.581000+05:30,2024-12-05 12:49:48.578000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.001,102191.02,101789.5,FILLED,0.001,0.001,2024-12-05 12:49:51.221000+05:30,2024-12-05 12:49:51.216000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.029,102210.53,101825.0,FILLED,0.005,0.029,2024-12-05 12:50:22.209000+05:30,2024-12-05 12:50:22.205000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.175,102219.35,101825.0,FILLED,0.175,0.175,2024-12-05 12:50:23.303000+05:30,2024-12-05 12:50:23.300000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.197,102234.76,101844.0,FILLED,0.184,0.197,2024-12-05 12:50:26.571000+05:30,2024-12-05 12:50:26.568000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.005,102246.55,101815.1,FILLED,0.005,0.005,2024-12-05 12:50:30.510000+05:30,2024-12-05 12:50:30.508000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.035,102254.76,101855.0,FILLED,0.035,0.035,2024-12-05 12:51:19.140000+05:30,2024-12-05 12:51:19.136000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.018,102258.37,101832.5,FILLED,0.018,0.018,2024-12-05 12:51:20.248000+05:30,2024-12-05 12:51:20.245000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,102363.75,101969.0,FILLED,0.002,0.002,2024-12-05 12:52:14.069000+05:30,2024-12-05 12:52:14.066000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.013,102380.72,101976.0,FILLED,0.013,0.013,2024-12-05 12:52:23.329000+05:30,2024-12-05 12:52:23.327000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.366,102387.62,101982.9,FILLED,0.219,0.366,2024-12-05 12:52:49.102000+05:30,2024-12-05 12:52:49.099000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.019,102395.12,101990.2,FILLED,0.019,0.019,2024-12-05 12:54:05.454000+05:30,2024-12-05 12:54:05.451000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.002,102420.73,102089.0,FILLED,0.002,0.002,2024-12-05 12:56:02.164000+05:30,2024-12-05 12:56:02.162000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.082,102447.21,102133.71,FILLED,0.004,0.082,2024-12-05 12:56:03.330000+05:30,2024-12-05 12:56:03.327000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.009,102506.38,102151.4,FILLED,0.009,0.009,2024-12-05 12:56:05.077000+05:30,2024-12-05 12:56:05.074000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.032,102521.43,102144.1,FILLED,0.032,0.032,2024-12-05 12:56:06.506000+05:30,2024-12-05 12:56:06.503000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.207,102528.99,102138.9,FILLED,0.207,0.207,2024-12-05 12:56:10.176000+05:30,2024-12-05 12:56:10.173000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.013,102537.63,102169.2,FILLED,0.013,0.013,2024-12-05 12:56:23.028000+05:30,2024-12-05 12:56:23.026000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.038,102546.93,102170.6,FILLED,0.038,0.038,2024-12-05 12:56:24.046000+05:30,2024-12-05 12:56:24.043000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.001,102551.3,102159.8,FILLED,0.001,0.001,2024-12-05 12:56:26.223000+05:30,2024-12-05 12:56:26.220000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.003,102560.77,102176.0,FILLED,0.003,0.003,2024-12-05 12:56:31.458000+05:30,2024-12-05 12:56:31.455000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.001,102578.82,102188.8,FILLED,0.001,0.001,2024-12-05 12:56:48.099000+05:30,2024-12-05 12:56:48.095000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.089,102582.74,102187.1,FILLED,0.018,0.089,2024-12-05 12:57:33.399000+05:30,2024-12-05 12:57:33.394000+05:30
BTCUSDT,BUY,LIMIT,IOC,0.001,102593.72,102203.2,FILLED,0.001,0.001,2024-12-05 12:57:43.342000+05:30,2024-12-05 12:57:43.340000+05:30
