Price,Quantity,Datetime,Type
97157.8,0.071,2024-12-14 01:17:19,Bid
97157.7,0.004,2024-12-14 01:17:19,Bid
97157.5,0.076,2024-12-14 01:17:19,Bid
97157.0,0.003,2024-12-14 01:17:19,Bid
97156.8,0.004,2024-12-14 01:17:19,Bid
97156.7,0.016,2024-12-14 01:17:19,Bid
97156.6,0.01,2024-12-14 01:17:19,Bid
97156.3,0.005,2024-12-14 01:17:19,Bid
97156.2,0.002,2024-12-14 01:17:19,Bid
97156.1,0.006,2024-12-14 01:17:19,Bid
97155.0,0.032,2024-12-14 01:17:19,Bid
97154.1,0.005,2024-12-14 01:17:19,Bid
97154.0,0.003,2024-12-14 01:17:19,Bid
97153.9,0.002,2024-12-14 01:17:19,Bid
97153.1,0.01,2024-12-14 01:17:19,Bid
97153.0,1.079,2024-12-14 01:17:19,Bid
97152.7,0.01,2024-12-14 01:17:19,Bid
97152.4,0.003,2024-12-14 01:17:19,Bid
97152.0,0.08,2024-12-14 01:17:19,Bid
97151.1,0.008,2024-12-14 01:17:19,Bid
97150.1,0.009,2024-12-14 01:17:19,Bid
97150.0,0.97,2024-12-14 01:17:19,Bid
97149.9,0.015,2024-12-14 01:17:19,Bid
97149.6,0.022,2024-12-14 01:17:19,Bid
97149.3,0.002,2024-12-14 01:17:19,Bid
97149.0,0.002,2024-12-14 01:17:19,Bid
97148.7,0.008,2024-12-14 01:17:19,Bid
97148.0,0.03,2024-12-14 01:17:19,Bid
97147.6,0.236,2024-12-14 01:17:19,Bid
97146.3,0.029,2024-12-14 01:17:19,Bid
97146.0,0.01,2024-12-14 01:17:19,Bid
97145.7,0.024,2024-12-14 01:17:19,Bid
97145.0,0.172,2024-12-14 01:17:19,Bid
97144.8,0.006,2024-12-14 01:17:19,Bid
97144.4,0.009,2024-12-14 01:17:19,Bid
97144.3,0.004,2024-12-14 01:17:19,Bid
97144.2,0.014,2024-12-14 01:17:19,Bid
97144.1,0.004,2024-12-14 01:17:19,Bid
97144.0,0.25,2024-12-14 01:17:19,Bid
97143.0,0.595,2024-12-14 01:17:19,Bid
97142.9,0.007,2024-12-14 01:17:19,Bid
97142.6,0.006,2024-12-14 01:17:19,Bid
97141.8,0.014,2024-12-14 01:17:19,Bid
97141.7,0.542,2024-12-14 01:17:19,Bid
97141.6,0.532,2024-12-14 01:17:19,Bid
97140.7,0.006,2024-12-14 01:17:19,Bid
97140.3,0.016,2024-12-14 01:17:19,Bid
97139.5,0.004,2024-12-14 01:17:19,Bid
97139.2,1.027,2024-12-14 01:17:19,Bid
97139.0,0.154,2024-12-14 01:17:19,Bid
97138.7,0.011,2024-12-14 01:17:19,Bid
97138.0,0.015,2024-12-14 01:17:19,Bid
97137.5,0.003,2024-12-14 01:17:19,Bid
97136.8,0.02,2024-12-14 01:17:19,Bid
97136.5,0.002,2024-12-14 01:17:19,Bid
97136.4,0.166,2024-12-14 01:17:19,Bid
97136.3,0.002,2024-12-14 01:17:19,Bid
97136.1,0.035,2024-12-14 01:17:19,Bid
97136.0,0.002,2024-12-14 01:17:19,Bid
97135.5,0.005,2024-12-14 01:17:19,Bid
97135.0,0.031,2024-12-14 01:17:19,Bid
97134.6,0.006,2024-12-14 01:17:19,Bid
97134.5,0.004,2024-12-14 01:17:19,Bid
97134.0,0.011,2024-12-14 01:17:19,Bid
97133.9,0.01,2024-12-14 01:17:19,Bid
97133.3,0.021,2024-12-14 01:17:19,Bid
97133.0,1.006,2024-12-14 01:17:19,Bid
97132.6,0.002,2024-12-14 01:17:19,Bid
97132.3,0.004,2024-12-14 01:17:19,Bid
97131.5,0.003,2024-12-14 01:17:19,Bid
97131.3,0.021,2024-12-14 01:17:19,Bid
97131.1,0.01,2024-12-14 01:17:19,Bid
97131.0,0.012,2024-12-14 01:17:19,Bid
97130.3,0.004,2024-12-14 01:17:19,Bid
97130.1,1.606,2024-12-14 01:17:19,Bid
97128.5,0.021,2024-12-14 01:17:19,Bid
97127.8,0.024,2024-12-14 01:17:19,Bid
97127.7,0.014,2024-12-14 01:17:19,Bid
97127.5,0.002,2024-12-14 01:17:19,Bid
97127.4,0.009,2024-12-14 01:17:19,Bid
97127.2,0.052,2024-12-14 01:17:19,Bid
97127.0,0.016,2024-12-14 01:17:19,Bid
97126.8,0.516,2024-12-14 01:17:19,Bid
97126.6,0.003,2024-12-14 01:17:19,Bid
97126.3,0.025,2024-12-14 01:17:19,Bid
97126.1,0.007,2024-12-14 01:17:19,Bid
97126.0,0.041,2024-12-14 01:17:19,Bid
97125.5,0.514,2024-12-14 01:17:19,Bid
97125.0,0.016,2024-12-14 01:17:19,Bid
97124.4,0.052,2024-12-14 01:17:19,Bid
97124.3,0.003,2024-12-14 01:17:19,Bid
97124.2,0.534,2024-12-14 01:17:19,Bid
97123.3,0.003,2024-12-14 01:17:19,Bid
97123.2,0.008,2024-12-14 01:17:19,Bid
97122.9,0.007,2024-12-14 01:17:19,Bid
97122.7,0.528,2024-12-14 01:17:19,Bid
97121.3,0.025,2024-12-14 01:17:19,Bid
97120.6,0.106,2024-12-14 01:17:19,Bid
97120.4,0.002,2024-12-14 01:17:19,Bid
97120.0,0.094,2024-12-14 01:17:19,Bid
97119.4,0.002,2024-12-14 01:17:19,Bid
97118.8,0.002,2024-12-14 01:17:19,Bid
97118.0,0.034,2024-12-14 01:17:19,Bid
97117.9,1.079,2024-12-14 01:17:19,Bid
97117.3,0.006,2024-12-14 01:17:19,Bid
97116.8,0.038,2024-12-14 01:17:19,Bid
97116.7,0.002,2024-12-14 01:17:19,Bid
97116.4,0.023,2024-12-14 01:17:19,Bid
97115.0,0.043,2024-12-14 01:17:19,Bid
97114.8,0.002,2024-12-14 01:17:19,Bid
97114.4,0.518,2024-12-14 01:17:19,Bid
97114.0,0.023,2024-12-14 01:17:19,Bid
97113.6,0.009,2024-12-14 01:17:19,Bid
97113.3,0.017,2024-12-14 01:17:19,Bid
97113.0,0.022,2024-12-14 01:17:19,Bid
97111.9,0.015,2024-12-14 01:17:19,Bid
97111.5,0.002,2024-12-14 01:17:19,Bid
97109.0,0.002,2024-12-14 01:17:19,Bid
97108.8,0.014,2024-12-14 01:17:19,Bid
97108.0,0.01,2024-12-14 01:17:19,Bid
97107.3,0.017,2024-12-14 01:17:19,Bid
97107.1,0.003,2024-12-14 01:17:19,Bid
97107.0,0.005,2024-12-14 01:17:19,Bid
97106.9,0.012,2024-12-14 01:17:19,Bid
97106.5,0.003,2024-12-14 01:17:19,Bid
97106.3,0.025,2024-12-14 01:17:19,Bid
97106.0,0.03,2024-12-14 01:17:19,Bid
97105.7,0.242,2024-12-14 01:17:19,Bid
97105.5,0.065,2024-12-14 01:17:19,Bid
97105.3,0.004,2024-12-14 01:17:19,Bid
97105.1,0.019,2024-12-14 01:17:19,Bid
97104.8,0.002,2024-12-14 01:17:19,Bid
97103.5,0.01,2024-12-14 01:17:19,Bid
97102.4,2.002,2024-12-14 01:17:19,Bid
97101.2,0.005,2024-12-14 01:17:19,Bid
97100.5,0.008,2024-12-14 01:17:19,Bid
97100.3,0.025,2024-12-14 01:17:19,Bid
97100.0,20.117,2024-12-14 01:17:19,Bid
97099.1,0.012,2024-12-14 01:17:19,Bid
97099.0,0.006,2024-12-14 01:17:19,Bid
97098.2,0.122,2024-12-14 01:17:19,Bid
97097.4,1.548,2024-12-14 01:17:19,Bid
97097.2,0.024,2024-12-14 01:17:19,Bid
97096.6,0.006,2024-12-14 01:17:19,Bid
97096.0,0.007,2024-12-14 01:17:19,Bid
97094.4,0.002,2024-12-14 01:17:19,Bid
97093.3,0.016,2024-12-14 01:17:19,Bid
97093.2,0.003,2024-12-14 01:17:19,Bid
97091.9,0.005,2024-12-14 01:17:19,Bid
97091.4,0.002,2024-12-14 01:17:19,Bid
97091.3,0.002,2024-12-14 01:17:19,Bid
97091.0,0.05,2024-12-14 01:17:19,Bid
97090.7,0.015,2024-12-14 01:17:19,Bid
97089.5,0.005,2024-12-14 01:17:19,Bid
97088.8,0.039,2024-12-14 01:17:19,Bid
97088.7,0.02,2024-12-14 01:17:19,Bid
97087.2,0.002,2024-12-14 01:17:19,Bid
97087.0,0.002,2024-12-14 01:17:19,Bid
97086.6,0.003,2024-12-14 01:17:19,Bid
97086.4,0.002,2024-12-14 01:17:19,Bid
97085.0,0.023,2024-12-14 01:17:19,Bid
97084.4,0.002,2024-12-14 01:17:19,Bid
97082.4,0.004,2024-12-14 01:17:19,Bid
97081.6,0.016,2024-12-14 01:17:19,Bid
97081.5,0.003,2024-12-14 01:17:19,Bid
97080.0,0.019,2024-12-14 01:17:19,Bid
97079.5,0.002,2024-12-14 01:17:19,Bid
97079.3,0.002,2024-12-14 01:17:19,Bid
97079.0,0.105,2024-12-14 01:17:19,Bid
97078.0,0.009,2024-12-14 01:17:19,Bid
97077.0,0.014,2024-12-14 01:17:19,Bid
97076.0,0.04,2024-12-14 01:17:19,Bid
97074.1,0.009,2024-12-14 01:17:19,Bid
97073.9,0.002,2024-12-14 01:17:19,Bid
97071.5,0.046,2024-12-14 01:17:19,Bid
97071.4,0.031,2024-12-14 01:17:19,Bid
97070.5,0.012,2024-12-14 01:17:19,Bid
97070.0,0.644,2024-12-14 01:17:19,Bid
97069.8,0.016,2024-12-14 01:17:19,Bid
97069.4,0.002,2024-12-14 01:17:19,Bid
97068.0,0.017,2024-12-14 01:17:19,Bid
97067.1,0.001,2024-12-14 01:17:19,Bid
97066.5,0.002,2024-12-14 01:17:19,Bid
97066.3,0.008,2024-12-14 01:17:19,Bid
97066.0,0.216,2024-12-14 01:17:19,Bid
97065.6,5.729,2024-12-14 01:17:19,Bid
97063.6,0.011,2024-12-14 01:17:19,Bid
97061.3,0.004,2024-12-14 01:17:19,Bid
97061.2,1.6,2024-12-14 01:17:19,Bid
97060.8,0.002,2024-12-14 01:17:19,Bid
97059.7,0.002,2024-12-14 01:17:19,Bid
97059.6,0.002,2024-12-14 01:17:19,Bid
97059.5,0.002,2024-12-14 01:17:19,Bid
97058.6,0.006,2024-12-14 01:17:19,Bid
97058.1,0.016,2024-12-14 01:17:19,Bid
97056.8,0.01,2024-12-14 01:17:19,Bid
97055.0,0.621,2024-12-14 01:17:19,Bid
97053.9,0.003,2024-12-14 01:17:19,Bid
97053.0,0.003,2024-12-14 01:17:19,Bid
97052.7,0.002,2024-12-14 01:17:19,Bid
97052.6,0.002,2024-12-14 01:17:19,Bid
97050.9,0.008,2024-12-14 01:17:19,Bid
97050.8,2.573,2024-12-14 01:17:19,Bid
97050.6,0.003,2024-12-14 01:17:19,Bid
97050.0,0.317,2024-12-14 01:17:19,Bid
97049.5,0.061,2024-12-14 01:17:19,Bid
97049.1,0.009,2024-12-14 01:17:19,Bid
97048.8,0.002,2024-12-14 01:17:19,Bid
97048.6,0.029,2024-12-14 01:17:19,Bid
97047.5,0.05,2024-12-14 01:17:19,Bid
97047.1,0.003,2024-12-14 01:17:19,Bid
97046.8,0.002,2024-12-14 01:17:19,Bid
97046.4,0.016,2024-12-14 01:17:19,Bid
97046.0,0.07,2024-12-14 01:17:19,Bid
97045.1,0.004,2024-12-14 01:17:19,Bid
97042.8,0.022,2024-12-14 01:17:19,Bid
97042.1,0.003,2024-12-14 01:17:19,Bid
97040.3,0.072,2024-12-14 01:17:19,Bid
97040.0,0.118,2024-12-14 01:17:19,Bid
97039.4,0.046,2024-12-14 01:17:19,Bid
97038.8,0.104,2024-12-14 01:17:19,Bid
97038.6,0.005,2024-12-14 01:17:19,Bid
97037.9,0.002,2024-12-14 01:17:19,Bid
97036.8,0.004,2024-12-14 01:17:19,Bid
97036.0,0.004,2024-12-14 01:17:19,Bid
97035.5,0.006,2024-12-14 01:17:19,Bid
97035.3,0.02,2024-12-14 01:17:19,Bid
97035.0,0.191,2024-12-14 01:17:19,Bid
97034.9,0.003,2024-12-14 01:17:19,Bid
97034.6,0.016,2024-12-14 01:17:19,Bid
97034.5,0.012,2024-12-14 01:17:19,Bid
97031.3,0.003,2024-12-14 01:17:19,Bid
97031.0,0.034,2024-12-14 01:17:19,Bid
97030.7,0.002,2024-12-14 01:17:19,Bid
97030.1,0.002,2024-12-14 01:17:19,Bid
97030.0,0.121,2024-12-14 01:17:19,Bid
97029.9,0.002,2024-12-14 01:17:19,Bid
97029.7,0.01,2024-12-14 01:17:19,Bid
97029.5,1.32,2024-12-14 01:17:19,Bid
97029.4,0.003,2024-12-14 01:17:19,Bid
97029.1,0.033,2024-12-14 01:17:19,Bid
97029.0,0.015,2024-12-14 01:17:19,Bid
97027.9,0.002,2024-12-14 01:17:19,Bid
97027.2,0.002,2024-12-14 01:17:19,Bid
97026.4,1.132,2024-12-14 01:17:19,Bid
97026.0,0.009,2024-12-14 01:17:19,Bid
97025.6,0.002,2024-12-14 01:17:19,Bid
97025.2,0.002,2024-12-14 01:17:19,Bid
97025.0,0.052,2024-12-14 01:17:19,Bid
97023.6,1.594,2024-12-14 01:17:19,Bid
97023.0,0.568,2024-12-14 01:17:19,Bid
97022.9,0.016,2024-12-14 01:17:19,Bid
97022.4,0.019,2024-12-14 01:17:19,Bid
97022.2,0.005,2024-12-14 01:17:19,Bid
97021.1,0.013,2024-12-14 01:17:19,Bid
97020.0,1.679,2024-12-14 01:17:19,Bid
97019.0,0.023,2024-12-14 01:17:19,Bid
97018.0,0.047,2024-12-14 01:17:19,Bid
97016.0,0.068,2024-12-14 01:17:19,Bid
97015.7,0.023,2024-12-14 01:17:19,Bid
97015.2,0.005,2024-12-14 01:17:19,Bid
97014.7,0.003,2024-12-14 01:17:19,Bid
97014.2,0.002,2024-12-14 01:17:19,Bid
97014.1,0.003,2024-12-14 01:17:19,Bid
97013.9,0.003,2024-12-14 01:17:19,Bid
97013.6,0.006,2024-12-14 01:17:19,Bid
97012.0,0.053,2024-12-14 01:17:19,Bid
97011.2,0.016,2024-12-14 01:17:19,Bid
97011.0,0.1,2024-12-14 01:17:19,Bid
97009.7,0.037,2024-12-14 01:17:19,Bid
97009.6,0.012,2024-12-14 01:17:19,Bid
97008.9,0.073,2024-12-14 01:17:19,Bid
97008.7,0.013,2024-12-14 01:17:19,Bid
97008.2,0.014,2024-12-14 01:17:19,Bid
97007.5,0.005,2024-12-14 01:17:19,Bid
97007.3,0.057,2024-12-14 01:17:19,Bid
97007.0,0.023,2024-12-14 01:17:19,Bid
97006.9,0.004,2024-12-14 01:17:19,Bid
97006.5,0.029,2024-12-14 01:17:19,Bid
97006.3,0.02,2024-12-14 01:17:19,Bid
97006.2,0.005,2024-12-14 01:17:19,Bid
97005.5,0.003,2024-12-14 01:17:19,Bid
97005.0,0.428,2024-12-14 01:17:19,Bid
97004.4,0.003,2024-12-14 01:17:19,Bid
97004.1,0.002,2024-12-14 01:17:19,Bid
97004.0,0.028,2024-12-14 01:17:19,Bid
97003.9,0.002,2024-12-14 01:17:19,Bid
97003.7,0.01,2024-12-14 01:17:19,Bid
97002.0,0.022,2024-12-14 01:17:19,Bid
97001.8,0.003,2024-12-14 01:17:19,Bid
97001.5,0.008,2024-12-14 01:17:19,Bid
97001.0,0.655,2024-12-14 01:17:19,Bid
97000.5,0.002,2024-12-14 01:17:19,Bid
97000.3,0.01,2024-12-14 01:17:19,Bid
97000.1,0.118,2024-12-14 01:17:19,Bid
97000.0,130.882,2024-12-14 01:17:19,Bid
96999.9,0.032,2024-12-14 01:17:19,Bid
96999.4,0.021,2024-12-14 01:17:19,Bid
96999.3,0.005,2024-12-14 01:17:19,Bid
96999.0,1.694,2024-12-14 01:17:19,Bid
96998.8,0.027,2024-12-14 01:17:19,Bid
96998.7,0.006,2024-12-14 01:17:19,Bid
96998.2,0.002,2024-12-14 01:17:19,Bid
96998.0,0.007,2024-12-14 01:17:19,Bid
96996.5,0.002,2024-12-14 01:17:19,Bid
96996.2,0.003,2024-12-14 01:17:19,Bid
96995.1,0.004,2024-12-14 01:17:19,Bid
96994.3,0.008,2024-12-14 01:17:19,Bid
96994.2,0.002,2024-12-14 01:17:19,Bid
96994.1,0.014,2024-12-14 01:17:19,Bid
96994.0,0.01,2024-12-14 01:17:19,Bid
96993.5,0.002,2024-12-14 01:17:19,Bid
96991.9,0.005,2024-12-14 01:17:19,Bid
96991.8,0.206,2024-12-14 01:17:19,Bid
96990.2,0.009,2024-12-14 01:17:19,Bid
96989.9,0.01,2024-12-14 01:17:19,Bid
96989.7,0.8,2024-12-14 01:17:19,Bid
96989.6,0.002,2024-12-14 01:17:19,Bid
96987.7,0.016,2024-12-14 01:17:19,Bid
96987.4,0.011,2024-12-14 01:17:19,Bid
96986.8,0.002,2024-12-14 01:17:19,Bid
96986.2,0.082,2024-12-14 01:17:19,Bid
96984.3,0.005,2024-12-14 01:17:19,Bid
96984.2,0.005,2024-12-14 01:17:19,Bid
96983.7,0.043,2024-12-14 01:17:19,Bid
96982.2,0.012,2024-12-14 01:17:19,Bid
96980.5,0.003,2024-12-14 01:17:19,Bid
96980.0,21.778,2024-12-14 01:17:19,Bid
96978.9,0.515,2024-12-14 01:17:19,Bid
96978.5,0.021,2024-12-14 01:17:19,Bid
96977.9,0.032,2024-12-14 01:17:19,Bid
96977.5,0.008,2024-12-14 01:17:19,Bid
96976.7,0.002,2024-12-14 01:17:19,Bid
96976.6,0.002,2024-12-14 01:17:19,Bid
96976.1,0.025,2024-12-14 01:17:19,Bid
96976.0,0.016,2024-12-14 01:17:19,Bid
96975.6,0.016,2024-12-14 01:17:19,Bid
96974.9,0.003,2024-12-14 01:17:19,Bid
96974.0,0.013,2024-12-14 01:17:19,Bid
96973.8,0.004,2024-12-14 01:17:19,Bid
96972.7,0.026,2024-12-14 01:17:19,Bid
96972.3,0.003,2024-12-14 01:17:19,Bid
96971.4,0.002,2024-12-14 01:17:19,Bid
96971.3,0.003,2024-12-14 01:17:19,Bid
96970.0,0.005,2024-12-14 01:17:19,Bid
96969.6,0.006,2024-12-14 01:17:19,Bid
96969.0,0.152,2024-12-14 01:17:19,Bid
96967.1,0.006,2024-12-14 01:17:19,Bid
96966.6,0.002,2024-12-14 01:17:19,Bid
96966.4,0.002,2024-12-14 01:17:19,Bid
96966.0,0.012,2024-12-14 01:17:19,Bid
96964.4,0.014,2024-12-14 01:17:19,Bid
96964.2,0.018,2024-12-14 01:17:19,Bid
96963.7,0.002,2024-12-14 01:17:19,Bid
96962.1,0.134,2024-12-14 01:17:19,Bid
96961.7,0.002,2024-12-14 01:17:19,Bid
96960.0,0.367,2024-12-14 01:17:19,Bid
96956.9,0.011,2024-12-14 01:17:19,Bid
96956.8,0.005,2024-12-14 01:17:19,Bid
96956.2,0.024,2024-12-14 01:17:19,Bid
96955.9,0.004,2024-12-14 01:17:19,Bid
96954.8,0.009,2024-12-14 01:17:19,Bid
96954.5,0.003,2024-12-14 01:17:19,Bid
96953.0,0.003,2024-12-14 01:17:19,Bid
96952.6,0.011,2024-12-14 01:17:19,Bid
96952.5,0.016,2024-12-14 01:17:19,Bid
96951.2,0.029,2024-12-14 01:17:19,Bid
96950.9,0.003,2024-12-14 01:17:19,Bid
96950.8,0.007,2024-12-14 01:17:19,Bid
96950.5,0.002,2024-12-14 01:17:19,Bid
96950.3,0.01,2024-12-14 01:17:19,Bid
96950.1,0.002,2024-12-14 01:17:19,Bid
96950.0,0.112,2024-12-14 01:17:19,Bid
96949.1,0.2,2024-12-14 01:17:19,Bid
96948.2,0.005,2024-12-14 01:17:19,Bid
96947.1,0.003,2024-12-14 01:17:19,Bid
96947.0,0.03,2024-12-14 01:17:19,Bid
96945.5,0.099,2024-12-14 01:17:19,Bid
96945.0,0.004,2024-12-14 01:17:19,Bid
96944.0,0.01,2024-12-14 01:17:19,Bid
96943.8,0.003,2024-12-14 01:17:19,Bid
96943.3,0.005,2024-12-14 01:17:19,Bid
96940.8,1.256,2024-12-14 01:17:19,Bid
96939.7,0.002,2024-12-14 01:17:19,Bid
96939.6,0.01,2024-12-14 01:17:19,Bid
96938.0,0.014,2024-12-14 01:17:19,Bid
96937.0,0.002,2024-12-14 01:17:19,Bid
96936.6,0.011,2024-12-14 01:17:19,Bid
96936.3,0.018,2024-12-14 01:17:19,Bid
96936.0,0.108,2024-12-14 01:17:19,Bid
96935.4,0.005,2024-12-14 01:17:19,Bid
96934.2,0.003,2024-12-14 01:17:19,Bid
96933.4,0.055,2024-12-14 01:17:19,Bid
96933.3,0.321,2024-12-14 01:17:19,Bid
96932.5,0.002,2024-12-14 01:17:19,Bid
96929.8,0.003,2024-12-14 01:17:19,Bid
96929.4,0.02,2024-12-14 01:17:19,Bid
96929.0,0.016,2024-12-14 01:17:19,Bid
96928.6,0.047,2024-12-14 01:17:19,Bid
96926.9,0.012,2024-12-14 01:17:19,Bid
96926.5,0.011,2024-12-14 01:17:19,Bid
96924.4,0.053,2024-12-14 01:17:19,Bid
96923.0,0.078,2024-12-14 01:17:19,Bid
96921.7,0.021,2024-12-14 01:17:19,Bid
96920.7,0.022,2024-12-14 01:17:19,Bid
96920.0,0.031,2024-12-14 01:17:19,Bid
96919.3,0.004,2024-12-14 01:17:19,Bid
96917.3,0.016,2024-12-14 01:17:19,Bid
96917.0,0.028,2024-12-14 01:17:19,Bid
96916.2,0.005,2024-12-14 01:17:19,Bid
96916.0,0.008,2024-12-14 01:17:19,Bid
96915.0,0.176,2024-12-14 01:17:19,Bid
96914.8,0.007,2024-12-14 01:17:19,Bid
96914.7,0.01,2024-12-14 01:17:19,Bid
96914.2,0.003,2024-12-14 01:17:19,Bid
96913.9,0.003,2024-12-14 01:17:19,Bid
96913.8,0.005,2024-12-14 01:17:19,Bid
96913.3,0.006,2024-12-14 01:17:19,Bid
96913.0,0.002,2024-12-14 01:17:19,Bid
96912.3,0.015,2024-12-14 01:17:19,Bid
96911.9,0.002,2024-12-14 01:17:19,Bid
96911.8,0.107,2024-12-14 01:17:19,Bid
96911.0,3.0,2024-12-14 01:17:19,Bid
96909.5,0.004,2024-12-14 01:17:19,Bid
96909.3,0.003,2024-12-14 01:17:19,Bid
96909.0,0.008,2024-12-14 01:17:19,Bid
96905.6,0.016,2024-12-14 01:17:19,Bid
96905.1,0.01,2024-12-14 01:17:19,Bid
96904.7,0.028,2024-12-14 01:17:19,Bid
96904.6,0.002,2024-12-14 01:17:19,Bid
96903.8,0.049,2024-12-14 01:17:19,Bid
96903.7,0.01,2024-12-14 01:17:19,Bid
96900.7,0.2,2024-12-14 01:17:19,Bid
96900.0,5.914,2024-12-14 01:17:19,Bid
96899.7,0.004,2024-12-14 01:17:19,Bid
96899.4,0.007,2024-12-14 01:17:19,Bid
96899.2,0.002,2024-12-14 01:17:19,Bid
96899.0,0.003,2024-12-14 01:17:19,Bid
96898.5,0.004,2024-12-14 01:17:19,Bid
96898.4,0.003,2024-12-14 01:17:19,Bid
96898.3,0.014,2024-12-14 01:17:19,Bid
96898.2,0.002,2024-12-14 01:17:19,Bid
96897.9,0.003,2024-12-14 01:17:19,Bid
96896.5,0.039,2024-12-14 01:17:19,Bid
96896.4,0.002,2024-12-14 01:17:19,Bid
96896.0,0.01,2024-12-14 01:17:19,Bid
96894.5,0.018,2024-12-14 01:17:19,Bid
96894.4,0.002,2024-12-14 01:17:19,Bid
96893.8,0.016,2024-12-14 01:17:19,Bid
96893.6,0.002,2024-12-14 01:17:19,Bid
96893.0,0.011,2024-12-14 01:17:19,Bid
96892.4,0.001,2024-12-14 01:17:19,Bid
96892.3,0.005,2024-12-14 01:17:19,Bid
96892.0,0.002,2024-12-14 01:17:19,Bid
96891.9,0.005,2024-12-14 01:17:19,Bid
96891.8,0.018,2024-12-14 01:17:19,Bid
96891.6,0.01,2024-12-14 01:17:19,Bid
96891.0,0.338,2024-12-14 01:17:19,Bid
96890.5,0.005,2024-12-14 01:17:19,Bid
96890.0,1.048,2024-12-14 01:17:19,Bid
96889.0,0.232,2024-12-14 01:17:19,Bid
96888.8,0.031,2024-12-14 01:17:19,Bid
96888.6,0.026,2024-12-14 01:17:19,Bid
96888.5,0.009,2024-12-14 01:17:19,Bid
96888.0,14.33,2024-12-14 01:17:19,Bid
96887.4,0.01,2024-12-14 01:17:19,Bid
96887.3,0.002,2024-12-14 01:17:19,Bid
96885.0,0.016,2024-12-14 01:17:19,Bid
96884.9,0.002,2024-12-14 01:17:19,Bid
96883.8,0.003,2024-12-14 01:17:19,Bid
96883.3,0.002,2024-12-14 01:17:19,Bid
96883.1,0.037,2024-12-14 01:17:19,Bid
96883.0,0.003,2024-12-14 01:17:19,Bid
96882.1,0.016,2024-12-14 01:17:19,Bid
96881.4,0.003,2024-12-14 01:17:19,Bid
96880.6,0.006,2024-12-14 01:17:19,Bid
96880.3,0.006,2024-12-14 01:17:19,Bid
96880.0,4.147,2024-12-14 01:17:19,Bid
96877.4,0.002,2024-12-14 01:17:19,Bid
96877.3,0.002,2024-12-14 01:17:19,Bid
96877.1,0.015,2024-12-14 01:17:19,Bid
96876.4,0.412,2024-12-14 01:17:19,Bid
96876.0,0.02,2024-12-14 01:17:19,Bid
96875.5,0.002,2024-12-14 01:17:19,Bid
96875.4,0.002,2024-12-14 01:17:19,Bid
96875.0,0.255,2024-12-14 01:17:19,Bid
96874.3,0.002,2024-12-14 01:17:19,Bid
96874.0,0.046,2024-12-14 01:17:19,Bid
96873.4,0.002,2024-12-14 01:17:19,Bid
96872.7,0.003,2024-12-14 01:17:19,Bid
96872.6,0.011,2024-12-14 01:17:19,Bid
96872.4,0.014,2024-12-14 01:17:19,Bid
96872.0,0.166,2024-12-14 01:17:19,Bid
96871.8,0.006,2024-12-14 01:17:19,Bid
96871.7,0.007,2024-12-14 01:17:19,Bid
96871.4,0.008,2024-12-14 01:17:19,Bid
96871.0,0.157,2024-12-14 01:17:19,Bid
96870.4,0.016,2024-12-14 01:17:19,Bid
96870.0,1.058,2024-12-14 01:17:19,Bid
96868.6,0.016,2024-12-14 01:17:19,Bid
96868.0,0.022,2024-12-14 01:17:19,Bid
96867.3,0.2,2024-12-14 01:17:19,Bid
96867.1,0.001,2024-12-14 01:17:19,Bid
96866.6,0.004,2024-12-14 01:17:19,Bid
96866.4,0.002,2024-12-14 01:17:19,Bid
96866.2,0.006,2024-12-14 01:17:19,Bid
96866.0,1.285,2024-12-14 01:17:19,Bid
96865.6,0.009,2024-12-14 01:17:19,Bid
96865.5,0.039,2024-12-14 01:17:19,Bid
96864.1,0.028,2024-12-14 01:17:19,Bid
96864.0,0.01,2024-12-14 01:17:19,Bid
96863.9,0.008,2024-12-14 01:17:19,Bid
96863.4,0.002,2024-12-14 01:17:19,Bid
96861.8,0.003,2024-12-14 01:17:19,Bid
96861.5,0.079,2024-12-14 01:17:19,Bid
96859.9,0.026,2024-12-14 01:17:19,Bid
96858.8,0.005,2024-12-14 01:17:19,Bid
96858.6,0.016,2024-12-14 01:17:19,Bid
96858.4,0.006,2024-12-14 01:17:19,Bid
96858.0,0.056,2024-12-14 01:17:19,Bid
96857.1,0.059,2024-12-14 01:17:19,Bid
96855.0,0.173,2024-12-14 01:17:19,Bid
96854.6,0.002,2024-12-14 01:17:19,Bid
96854.5,0.005,2024-12-14 01:17:19,Bid
96854.4,0.005,2024-12-14 01:17:19,Bid
96854.1,11.673,2024-12-14 01:17:19,Bid
96853.0,3.664,2024-12-14 01:17:19,Bid
96852.4,0.002,2024-12-14 01:17:19,Bid
96851.9,0.057,2024-12-14 01:17:19,Bid
96851.8,0.002,2024-12-14 01:17:19,Bid
96851.6,0.002,2024-12-14 01:17:19,Bid
96851.1,0.058,2024-12-14 01:17:19,Bid
96851.0,0.008,2024-12-14 01:17:19,Bid
96850.5,0.051,2024-12-14 01:17:19,Bid
96850.0,0.312,2024-12-14 01:17:19,Bid
96848.9,0.002,2024-12-14 01:17:19,Bid
96848.8,0.002,2024-12-14 01:17:19,Bid
